2018-3-9 7:00:00, 229, 98, 30
2018-3-9 8:00:00, 258, 101, 31
2018-3-9 9:00:00, 281, 111, 42
2018-3-9 10:00:00, 300, 121, 31
2018-3-9 11:00:00, 279, 123, 29
2018-3-9 12:00:00, 279, 104, 33
2018-3-9 13:00:00, 305, 113, 32
2018-3-9 14:00:00, 299, 136, 38
2018-3-9 15:00:00, 336, 133, 35
2018-3-9 16:00:00, 311, 139, 34
2018-3-9 17:00:00, 315, 124, 35
2018-3-9 18:00:00, 304, 128, 25
2018-3-9 19:00:00, 287, 133, 16
2018-3-9 20:00:00, 269, 132, 24
2018-3-9 21:00:00, 252, 93, 24
2018-3-9 22:00:00, 258, 128, 29
2018-3-9 23:00:00, 235, 94, 32
2018-3-10 0:00:00, 215, 88, 23
2018-3-10 1:00:00, 193, 80, 20
2018-3-10 2:00:00, 164, 62, 9
2018-3-10 3:00:00, 167, 67, 14
2018-3-10 4:00:00, 221, 110, 18
2018-3-10 5:00:00, 164, 66, 13
2018-3-10 6:00:00, 193, 79, 13
2018-3-10 7:00:00, 205, 98, 17
2018-3-10 8:00:00, 274, 105, 29
2018-3-10 9:00:00, 237, 106, 25
2018-3-10 10:00:00, 210, 108, 10
2018-3-10 11:00:00, 261, 114, 18
2018-3-10 12:00:00, 245, 99, 20
2018-3-10 13:00:00, 249, 114, 25
2018-3-10 14:00:00, 296, 138, 27
2018-3-10 15:00:00, 278, 131, 21
2018-3-10 16:00:00, 281, 135, 32
2018-3-10 17:00:00, 300, 135, 24
2018-3-10 18:00:00, 275, 115, 23
2018-3-10 19:00:00, 225, 88, 28
2018-3-10 20:00:00, 237, 109, 21
2018-3-10 21:00:00, 215, 93, 26
2018-3-10 22:00:00, 177, 85, 18
2018-3-10 23:00:00, 186, 66, 19
2018-3-11 0:00:00, 185, 82, 21
2018-3-11 1:00:00, 138, 52, 21
2018-3-11 2:00:00, 182, 71, 28
2018-3-11 3:00:00, 162, 66, 20
2018-3-11 4:00:00, 147, 58, 17
2018-3-11 5:00:00, 155, 72, 18
2018-3-11 6:00:00, 164, 81, 15
2018-3-11 7:00:00, 194, 94, 20
2018-3-11 8:00:00, 268, 101, 33
2018-3-11 9:00:00, 231, 105, 33
2018-3-11 10:00:00, 230, 108, 16
2018-3-11 11:00:00, 286, 131, 28
2018-3-11 12:00:00, 254, 114, 23
2018-3-11 13:00:00, 265, 114, 25
2018-3-11 14:00:00, 250, 124, 18
2018-3-11 15:00:00, 249, 118, 28
2018-3-11 16:00:00, 271, 134, 21
2018-3-11 17:00:00, 294, 148, 29
2018-3-11 18:00:00, 278, 144, 26
2018-3-11 19:00:00, 257, 122, 26
2018-3-11 20:00:00, 258, 118, 20
2018-3-11 21:00:00, 211, 97, 22
2018-3-11 22:00:00, 203, 96, 23
2018-3-11 23:00:00, 232, 107, 25
2018-3-12 0:00:00, 196, 78, 24
2018-3-12 1:00:00, 157, 66, 11
2018-3-12 2:00:00, 177, 67, 22
2018-3-12 3:00:00, 166, 69, 18
2018-3-12 4:00:00, 171, 79, 11
2018-3-12 5:00:00, 184, 75, 19
2018-3-12 6:00:00, 231, 104, 22
2018-3-12 7:00:00, 274, 111, 23
2018-3-12 8:00:00, 251, 100, 31
2018-3-12 9:00:00, 301, 143, 39
2018-3-12 10:00:00, 295, 119, 30
2018-3-12 11:00:00, 321, 121, 35
2018-3-12 12:00:00, 329, 140, 31
2018-3-12 13:00:00, 349, 143, 25
2018-3-12 14:00:00, 337, 140, 34
2018-3-12 15:00:00, 352, 154, 37
2018-3-12 16:00:00, 345, 163, 27
2018-3-12 17:00:00, 312, 126, 24
2018-3-12 18:00:00, 312, 157, 23
2018-3-12 19:00:00, 313, 135, 25
2018-3-12 20:00:00, 329, 149, 22
2018-3-12 21:00:00, 314, 131, 22
2018-3-12 22:00:00, 244, 95, 22
2018-3-12 23:00:00, 224, 84, 24
2018-3-13 0:00:00, 209, 87, 26
2018-3-13 1:00:00, 189, 89, 18
2018-3-13 2:00:00, 186, 75, 25
2018-3-13 3:00:00, 188, 69, 13
2018-3-13 4:00:00, 200, 83, 23
2018-3-13 5:00:00, 194, 77, 16
2018-3-13 6:00:00, 226, 103, 19
2018-3-13 7:00:00, 254, 119, 26
2018-3-13 8:00:00, 271, 109, 23
2018-3-13 9:00:00, 279, 122, 21
2018-3-13 10:00:00, 309, 131, 28
2018-3-13 11:00:00, 323, 136, 28
2018-3-13 12:00:00, 315, 136, 32
2018-3-13 13:00:00, 335, 144, 40
2018-3-13 14:00:00, 343, 147, 37
2018-3-13 15:00:00, 343, 149, 29
2018-3-13 16:00:00, 366, 149, 39
2018-3-13 17:00:00, 340, 149, 28
2018-3-13 18:00:00, 308, 129, 40
2018-3-13 19:00:00, 335, 147, 27
2018-3-13 20:00:00, 297, 120, 35
2018-3-13 21:00:00, 263, 101, 28
2018-3-13 22:00:00, 241, 100, 23
2018-3-13 23:00:00, 214, 82, 18
2018-3-14 0:00:00, 206, 84, 21
2018-3-14 1:00:00, 194, 73, 26
2018-3-14 2:00:00, 182, 50, 25
2018-3-14 3:00:00, 195, 77, 20
2018-3-14 4:00:00, 193, 71, 26
2018-3-14 5:00:00, 204, 98, 16
2018-3-14 6:00:00, 194, 81, 21
2018-3-14 7:00:00, 354, 122, 30
2018-3-14 8:00:00, 272, 109, 28
2018-3-14 9:00:00, 270, 118, 23
2018-3-14 10:00:00, 343, 126, 31
2018-3-14 11:00:00, 340, 135, 42
2018-3-14 12:00:00, 328, 138, 33
2018-3-14 13:00:00, 336, 145, 30
2018-3-14 14:00:00, 424, 179, 43
2018-3-14 15:00:00, 358, 151, 42
2018-3-14 16:00:00, 328, 142, 33
2018-3-14 17:00:00, 402, 172, 32
2018-3-14 18:00:00, 454, 156, 110
2018-3-14 19:00:00, 480, 164, 132
2018-3-14 20:00:00, 352, 115, 94
2018-3-14 21:00:00, 408, 125, 105
2018-3-14 22:00:00, 331, 107, 83
2018-3-14 23:00:00, 284, 87, 74
2018-3-15 0:00:00, 244, 81, 52
2018-3-15 1:00:00, 205, 59, 58
2018-3-15 2:00:00, 250, 87, 55
2018-3-15 3:00:00, 241, 79, 49
2018-3-15 4:00:00, 253, 96, 39
2018-3-15 5:00:00, 267, 96, 38
2018-3-15 6:00:00, 255, 107, 41
2018-3-15 7:00:00, 360, 134, 49
2018-3-15 8:00:00, 374, 158, 58
2018-3-15 9:00:00, 354, 148, 50
2018-3-15 10:00:00, 316, 121, 61
2018-3-15 11:00:00, 385, 135, 57
2018-3-15 12:00:00, 311, 120, 52
2018-3-15 13:00:00, 413, 155, 54
2018-3-15 14:00:00, 404, 169, 55
2018-3-15 15:00:00, 400, 164, 54
2018-3-15 16:00:00, 408, 193, 39
2018-3-15 17:00:00, 385, 169, 52
2018-3-15 18:00:00, 321, 137, 48
2018-3-15 19:00:00, 287, 114, 45
2018-3-15 20:00:00, 315, 142, 37
2018-3-15 21:00:00, 262, 104, 30
